"x","y","SL","TA","behav_fine","behav_coarse"
6.23472906996324,96.1956934356037,9.38355200083526,-0.257967955853371,"Transit","Encamped"
7.73364391975584,93.463955358976,3.11594907632113,2.30599757378214,"Encamped","Encamped"
6.35296146374507,95.4102126288443,2.38625258613819,-3.02643064739266,"Encamped","Encamped"
6.75937204873247,94.079517835682,1.39137277396782,2.8209980044109,"Encamped","Encamped"
11.0536371334541,87.9866386678477,7.45411894000145,0.317525803428584,"Transit","Encamped"
9.39223865898608,89.0157597794217,1.95431193857378,-2.73932128053905,"Encamped","Encamped"
-1.29505798477328,94.7499283320835,12.1284375969061,0.0621333432351655,"Transit","Encamped"
0.211684787698542,94.2104235111877,1.60041845595641,-2.99297904063263,"Encamped","Encamped"
-0.62078397818898,94.7328208461017,0.982803755438258,2.92501501731361,"Encamped","Encamped"
0.400319549952412,94.5655584747169,1.03471209332068,-2.74354117534807,"Encamped","Encamped"
-4.49675328698655,90.8648919272924,6.1380986686035,-2.33209664269098,"Encamped","Encamped"
-1.98361260400379,92.3092333435192,2.89862005428289,3.0160807921546,"Encamped","Encamped"
-2.30023216965243,92.3085352299261,0.316620335282061,2.62217694982968,"Encamped","Encamped"
-2.58910464408655,87.1020197261533,5.21452308437814,1.51316538024639,"Transit","Encamped"
-2.67150272522264,88.1557574053766,1.05695437006036,-3.00812938891603,"Encamped","Encamped"
-6.92245063699587,95.0986451715168,8.14089974645484,0.471358256695973,"Transit","Encamped"
-14.0722997310994,103.347061680468,10.9158928619509,0.164779789324161,"Transit","Encamped"
-14.7701487737994,105.288938815832,2.0634631315455,-0.369179033506807,"Encamped","Encamped"
-13.9479115407658,104.645140720024,1.04429404649885,-2.58007104339922,"Encamped","Encamped"
-18.499746292837,103.276418945821,4.75316724988103,-2.18521829789769,"Encamped","Encamped"
-17.3560532536324,103.149396395513,1.15072520447399,2.73888660113935,"Encamped","Encamped"
-17.9827260432076,103.099332438141,0.628669376557952,-2.95126325766041,"Encamped","Encamped"
-16.145970447796,103.508596421089,1.88179917233848,-3.00207432454309,"Encamped","Encamped"
-17.9539138418307,102.905294227184,1.90594670786027,-3.03875391008382,"Encamped","Encamped"
-16.1656321128254,103.70163404968,1.95757724118038,-3.04472201210692,"Encamped","Encamped"
-10.906855313439,111.192882450365,9.15278842902699,0.539789536513046,"Transit","Encamped"
-4.81710886549349,119.069218914025,9.95598753961875,-0.0461058331635673,"Transit","Encamped"
-0.0322301829389163,126.784396740799,9.07849287632592,0.103032505003459,"Transit","Encamped"
0.992407900024138,126.755497470275,1.02504554479058,-1.04386002299698,"Encamped","Encamped"
-0.0630608541358194,126.892243896566,1.06429031570872,3.04094735351635,"Encamped","Encamped"
-0.127406039494618,126.701406859176,0.201392844258659,1.37443583747069,"Encamped","Encamped"
-0.732267315517753,120.510342891921,6.22054099012908,0.227812680912834,"Transit","Encamped"
0.433812878890016,124.602270205679,4.25483397571191,2.96137041623131,"Encamped","Encamped"
2.79794440874788,134.092072114473,9.7798495979548,0.0334588003603257,"Transit","Encamped"
4.84790169585417,143.811444824428,9.93320344873532,0.0362854681868955,"Transit","Encamped"
4.87625494572416,143.314724239881,0.497529140744868,-2.87670567216221,"Encamped","Encamped"
15.0288664578949,138.643199712848,11.175806992058,1.08253100916193,"Transit","Encamped"
10.9802166866386,138.795634246113,4.0515183891012,-2.74797927923874,"Encamped","Encamped"
12.6076855511681,138.237229374492,1.72060190214449,2.84869977404224,"Encamped","Encamped"
10.4893011755486,138.766945006028,2.18360962929789,-3.05609861287952,"Encamped","Encamped"
11.8955183435529,138.310128601103,1.47855603593458,3.07252385512851,"Encamped","Encamped"
10.0450304961742,140.102155957602,2.57597890514206,2.68634316697536,"Encamped","Encamped"
10.4702784127895,139.636334389307,0.630734115197391,3.08004232015068,"Encamped","Encamped"
9.56427926389967,140.417501944458,1.19626803309665,-3.02223610758626,"Encamped","Encamped"
11.7770414729248,136.233651892839,4.73296079089204,2.76882537849521,"Encamped","Encamped"
12.4825869549726,138.920743753306,2.77817513735604,2.39833510123932,"Encamped","Encamped"
12.5148189743452,138.708236653175,0.214937597173218,-2.73429260031795,"Encamped","Encamped"
12.8092178088983,141.47777422731,2.78514075915914,2.88516371263604,"Encamped","Encamped"
11.4283377484324,139.672630261975,2.27274602122098,2.59448093800548,"Encamped","Encamped"
11.7479197654749,140.471042804433,0.859997240443967,-2.86932036174692,"Encamped","Encamped"
11.2165310040636,139.857037345597,0.812020147062257,2.80893993402364,"Encamped","Encamped"
1.31122108708488,128.758659439485,14.8757909604252,-0.0152629757333509,"Transit","Encamped"
1.30993746703362,129.586411675666,0.827753231453857,-2.41138557339245,"Encamped","Encamped"
1.25715879681198,129.004422552493,0.584377384506167,3.04960261505734,"Encamped","Encamped"
-2.58030351343367,110.736878841664,18.6662602095222,-0.116619895372526,"Transit","Encamped"
-2.88284938247083,110.915305244786,0.351240635750503,-1.89658570838594,"Encamped","Encamped"
-4.58789569048052,124.031020895812,13.2260795382088,-0.908672490368648,"Transit","Encamped"
-4.46813049880581,123.686013612366,0.365203678469224,-2.9367448834646,"Encamped","Encamped"
-4.8885801521933,124.828924963202,1.2177948377717,-3.12320528448207,"Encamped","Encamped"
-4.24121253147637,123.390189764093,1.57767037416194,-3.07128565780385,"Encamped","Encamped"
1.86179162082442,114.87332310889,10.4777706266887,0.198948699767453,"Transit","Encamped"
3.96730007970237,103.697101102163,11.3728230538448,-0.435556771725062,"Transit","Encamped"
15.1141581348002,116.661282761585,17.0974398843507,2.24521601969654,"Transit","Encamped"
20.977016430432,123.972264127873,9.37142230042317,0.034253736695018,"Transit","Encamped"
19.7317782233857,123.221857288103,1.45386678119431,2.78905447546008,"Encamped","Encamped"
12.1997144244123,120.361817872015,8.05678661337032,-0.179446406320813,"Transit","Encamped"
14.6221829688607,121.55137112471,2.69877579465899,-3.04802877890143,"Encamped","Encamped"
11.5316667895688,120.694873413455,3.20700461238361,2.9554828958342,"Encamped","Encamped"
15.1935621037974,122.372785823451,4.02801034606294,-2.98228562406465,"Encamped","Encamped"
9.57742424850653,131.82803290052,10.9973952233263,1.67711127321272,"Transit","Encamped"
9.60125274121728,131.594623186844,0.234622870801112,2.70735463832499,"Encamped","Encamped"
9.56530337663391,133.631806861364,2.03750084185162,3.05750118648904,"Encamped","Encamped"
12.6599638573423,131.184629611894,3.94532634660072,-2.25753109542276,"Encamped","Encamped"
11.9081433803653,131.87973719608,1.02391825024936,3.0644598157877,"Encamped","Encamped"
4.03374695291102,143.050549958222,13.667230036242,-0.210561085447535,"Transit","Encamped"
6.79398726523838,139.209817836454,4.72970927362122,-3.1324548112544,"Encamped","Encamped"
5.74282875395904,140.232603554729,1.46663725622308,-2.96566499308569,"Encamped","Encamped"
6.58857336845139,139.220152658074,1.319219758448,3.03843837665395,"Encamped","Encamped"
5.01615174504475,142.379459334922,3.52898405212191,2.9074837417072,"Encamped","Encamped"
5.69497402487994,142.035594087113,0.760948747453712,-2.50149408228268,"Encamped","Encamped"
4.33870373104097,142.931181538639,1.62528335784305,3.02687208657996,"Encamped","Encamped"
-7.01760672670813,147.152667907757,12.1155575347332,0.227702468680718,"Transit","Encamped"
-6.78996115769918,147.059494938762,0.245975013448117,3.10900485869488,"Encamped","Encamped"
-7.41145127098313,147.195410593297,0.636178454568778,-2.96840720400177,"Encamped","Encamped"
-14.3073277386264,149.379700954244,7.23354938034728,-0.0914514062170904,"Transit","Encamped"
-13.7605796813164,149.05054754618,0.638181325496598,2.90644387954235,"Encamped","Encamped"
-16.491469919788,152.065586626445,4.06795060811983,2.84868620622181,"Encamped","Encamped"
-13.652806073006,149.002028583575,4.17652969785474,-3.13026559412948,"Encamped","Encamped"
-15.8642727788563,151.430208158588,3.28430221502197,3.13300254412966,"Encamped","Encamped"
-15.3178368965569,150.667237084512,0.938465254200714,3.02438192662202,"Encamped","Encamped"
-16.493705892179,151.145698549616,1.26948543451861,-2.5787495016556,"Encamped","Encamped"
-16.258265753067,151.111247120816,0.237947389251059,-2.90044851605974,"Encamped","Encamped"
-19.261106384542,151.853559171878,3.09323116484831,3.04454452256574,"Encamped","Encamped"
-26.7440347509465,161.233138154882,11.9987798894364,-0.655060058548965,"Transit","Encamped"
-26.1591743665045,159.755426103172,1.58924339767611,2.84507100754183,"Encamped","Encamped"
-27.5789568743053,161.676992132467,2.38918362090407,-2.88212445366347,"Encamped","Encamped"
-32.9064662693772,167.546235502633,7.92656130316399,0.100714637565646,"Transit","Encamped"
-32.7479330994639,167.589854196698,0.164424318258343,-2.03935341238854,"Encamped","Encamped"
-37.2750848608409,166.740428999277,4.6061509133498,3.05856962471764,"Encamped","Encamped"
-36.1573968766737,167.172061871409,1.19813745716292,-2.95852594936671,"Encamped","Encamped"
-36.6175057108747,166.740469073321,0.630850602497203,-2.75670226385865,"Encamped","Encamped"
-34.7191370257612,166.767175807022,1.89855653438204,2.40223026901183,"Encamped","Encamped"
-35.9540135662104,167.458044125712,1.41499791657841,2.61744553841032,"Encamped","Encamped"
-35.5333999470982,167.369006055149,0.429934407313753,-2.84011942553604,"Encamped","Encamped"
-30.4220285915315,165.891389945444,5.32066410349012,-0.0728057920492224,"Transit","Encamped"
-31.2479310172318,165.769283942904,0.834880046853362,-2.71339805291705,"Encamped","Encamped"
-31.1232832991251,165.769243495798,0.124647724669159,2.99448591430655,"Encamped","Encamped"
-32.6367414171464,165.670639871056,1.51666678931691,-3.07620890213887,"Encamped","Encamped"
-31.323844881162,165.877075551287,1.32902708936725,-3.05069201224568,"Encamped","Encamped"
-35.1003611297052,165.203581719413,3.83610074386521,-3.12107057064102,"Encamped","Encamped"
-33.6646145881799,164.123429940116,1.79669028990003,2.32012154683138,"Encamped","Encamped"
-34.1897108031319,164.786764557991,0.846013504755517,2.88538390416687,"Encamped","Encamped"
-33.7937212577553,164.413775195573,0.543993368088642,-2.99589182871512,"Encamped","Encamped"
-37.2496255241064,168.364216650712,5.24873908559596,3.0450184164251,"Encamped","Encamped"
-35.2884824601734,166.749171918781,2.54056127722816,-2.97844142437271,"Encamped","Encamped"
-33.8994747909504,166.959540210762,1.40484772250647,0.839229960856474,"Encamped","Encamped"
-34.5218726854944,167.894179622401,1.12291138070738,2.00797401155283,"Encamped","Encamped"
-34.2942404425971,167.659386795683,0.327023102371628,-2.95916569560547,"Encamped","Encamped"
-35.0745438249898,168.637110045721,1.25092610582649,3.04524847488101,"Encamped","Encamped"
-34.1901494348748,167.534898807285,1.41316066015234,-3.1389713665308,"Encamped","Encamped"
-35.0458163934427,167.879692350124,0.922522916337917,-2.63003743035261,"Encamped","Encamped"
-31.576870919887,166.507146686242,3.73061178601354,-3.13530827238435,"Encamped","Encamped"
-32.0342691952146,166.334032208488,0.489062168523359,-2.40301255609057,"Encamped","Encamped"
-30.8961936592899,166.210337420553,1.14477785007936,2.67151491107311,"Encamped","Encamped"
-17.7703783309855,165.161374419705,13.1676630960054,0.0285161649593054,"Transit","Encamped"
-18.6524723905589,165.410731380237,0.916661782611687,2.94584012490546,"Encamped","Encamped"
-13.8548792796298,162.302871166788,5.71626580595917,2.84226766011891,"Encamped","Encamped"
-19.1065372634097,167.057343321951,7.08413135485353,2.98066584964693,"Encamped","Encamped"
-16.2063391970253,167.412009187483,2.92180367246562,-2.28415576049079,"Encamped","Encamped"
-16.5922008583412,167.380422124488,0.387152378556684,3.10158561426443,"Encamped","Encamped"
-15.1599053044868,168.616418208896,1.89186597682349,-2.51130865357278,"Encamped","Encamped"
-16.6770713492624,167.04919639028,2.18127876168215,-3.05193014245094,"Encamped","Encamped"
-14.8312496395716,169.623159013075,3.16738715150386,-2.99454083618458,"Encamped","Encamped"
-14.1524809650685,170.930786902671,1.47330160223046,0.14332105160013,"Encamped","Encamped"
-17.284215282006,174.864478698774,5.02809019197291,1.15117535558163,"Encamped","Encamped"
